ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2024-02-18T04:42:24Z,jujurazz,ios,9667,US,107.77.199.40,unknown,Fraulein (feat. Tyler Childers),Colter Wall,Colter Wall,spotify:track:65UNQSH7RI4Lxw7VrXMp5y,,,,trackdone,unexpected-exit-while-paused,True,False,True,1708231333,False
2024-02-18T14:07:08Z,jujurazz,ios,302011,US,107.77.199.40,unknown,Christ Be Magnified,Cody Carnes,Christ Be Magnified,spotify:track:0WfYGGL9NugwFZPWKLdz4N,,,,fwdbtn,trackdone,True,False,True,1708264926,False
2024-02-18T14:12:04Z,jujurazz,ios,297640,US,107.77.199.40,unknown,Praise You In This Storm,Casting Crowns,Lifesong,spotify:track:4Zyf0pjpdBBIfp4oax9PG5,,,,trackdone,trackdone,True,False,True,1708265226,False
2024-02-18T14:14:01Z,jujurazz,ios,118012,US,107.77.199.40,unknown,In Your Love,Tyler Childers,Rustin' In The Rain,spotify:track:1y3CG6thNhG1ndaNW0JuEp,,,,trackdone,fwdbtn,True,True,True,1708265522,False
2024-02-18T14:14:04Z,jujurazz,ios,882,US,107.77.199.40,unknown,Sam,Sturgill Simpson,The Ballad of Dood & Juanita,spotify:track:1kKDVYavcoEH5N6R6ezM6T,,,,fwdbtn,endplay,True,True,True,1708265641,False
2024-02-18T14:14:11Z,jujurazz,ios,7453,US,107.77.199.40,unknown,Coming Home - Live,Housefires,Coming Home,spotify:track:3xKR6WYNWAa3IjjwdGZQQ7,,,,playbtn,fwdbtn,True,True,True,1708265644,False
2024-02-18T14:14:12Z,jujurazz,ios,1137,US,107.77.199.40,unknown,Rescue Story,Zach Williams,Rescue Story,spotify:track:0P0IfSuzTC6bLUsHjmDuvW,,,,fwdbtn,fwdbtn,True,True,True,1708265651,False
2024-02-18T14:14:14Z,jujurazz,ios,1486,US,107.77.199.40,unknown,You Speak,Vineyard Worship,You Speak,spotify:track:3Va8230Rdc5sr7CG5PVvg6,,,,fwdbtn,fwdbtn,True,True,True,1708265652,False
2024-02-18T14:14:15Z,jujurazz,ios,1114,US,107.77.199.40,unknown,You Keep Hope Alive,Mandisa,You Keep Hope Alive,spotify:track:6Q997Jj1Z9yfmJV9248a2o,,,,fwdbtn,fwdbtn,True,True,True,1708265654,False
2024-02-18T14:18:08Z,jujurazz,ios,232942,US,107.77.199.40,unknown,King Of Kings,Hillsong Worship,King Of Kings,spotify:track:6kmhapLx51lmwhIIDFsUQU,,,,fwdbtn,fwdbtn,True,True,True,1708265655,False
2024-02-18T14:22:08Z,jujurazz,ios,240163,US,107.77.199.40,unknown,Graves Into Gardens (Live),Elevation Worship,Graves Into Gardens (Live),spotify:track:0pNizrRmvu5S16fH6ccm0v,,,,fwdbtn,fwdbtn,True,True,True,1708265888,False
2024-02-18T14:23:11Z,jujurazz,ios,62670,US,107.77.199.40,unknown,Run To The Father,Matt Maher,Alive & Breathing Vol. I,spotify:track:19WhOIye3pbjx69TU7WYWY,,,,fwdbtn,endplay,True,True,True,1708266128,False
2024-02-18T14:23:16Z,jujurazz,ios,4481,US,107.77.199.40,unknown,Simple Gospel (Live),United Pursuit,Simple Gospel (Live),spotify:track:1laUzJ0NBV7iwWCcquCxcN,,,,clickrow,endplay,True,True,True,1708266191,False
2024-02-18T14:23:17Z,jujurazz,ios,1718,US,107.77.199.40,unknown,TOGETHER,for KING & COUNTRY,TOGETHER,spotify:track:2Cj5LxM6O2HWQIr9p9h3TH,,,,clickrow,endplay,True,True,True,1708266196,False
2024-02-18T14:23:24Z,jujurazz,ios,6687,US,107.77.199.40,unknown,Hold Her,for KING & COUNTRY,Burn The Ships,spotify:track:2RxEX1W0GSQRcQEmwut9OA,,,,clickrow,fwdbtn,True,True,True,1708266197,False
2024-02-18T14:27:12Z,jujurazz,ios,228437,US,107.77.199.40,unknown,Raise a Hallelujah - Live,Bethel Music,Victory,spotify:track:0YxrPdW9NpNFtqh7Fw0rva,,,,fwdbtn,fwdbtn,True,True,True,1708266204,False
2024-02-18T14:31:27Z,jujurazz,ios,254258,US,107.77.199.99,unknown,How He Loves,David Crowder Band,Church Music,spotify:track:6WSFMa721PvfnspCRsGOMh,,,,fwdbtn,fwdbtn,True,True,False,1708266432,False
2024-02-18T14:35:39Z,jujurazz,ios,255173,US,107.77.199.99,unknown,Oh My Soul,Casting Crowns,The Very Next Thing,spotify:track:3s0h3pyKFrS3XX6ZLBPx6s,,,,fwdbtn,trackdone,True,False,False,1708266687,False
2024-02-18T14:35:52Z,jujurazz,ios,13217,US,107.77.199.99,unknown,It's Always Been You,Phil Wickham,Hymn Of Heaven,spotify:track:5Tc2hNyood20vuKm89NeCf,,,,trackdone,fwdbtn,True,True,False,1708266939,False
2024-02-18T14:40:53Z,jujurazz,ios,299955,US,107.77.199.99,unknown,Jesus Paid It All,Fernando Ortega,Storm,spotify:track:2G2b5w0IiHWmvS68wlJHuZ,,,,fwdbtn,fwdbtn,True,True,False,1708266954,False
2024-02-18T14:44:00Z,jujurazz,ios,188760,US,107.77.199.99,unknown,Grace Greater Than All Our Sin - Live,Sovereign Grace Music,Together for the Gospel II,spotify:track:4nm2I1i13F9L4fdJgm7dmD,,,,fwdbtn,trackdone,True,False,False,1708267254,False
2024-02-18T14:44:35Z,jujurazz,ios,35234,US,107.77.199.99,unknown,Agenda - Live At Sound Emporium,Benjamin William Hastings,Agenda,spotify:track:3Uhz3TBF77LG7vvMUgYKcl,,,,trackdone,endplay,True,True,False,1708267440,False
2024-02-18T14:44:41Z,jujurazz,ios,5270,US,107.77.199.99,unknown,Shout to the Lord,The Worship Initiative,"The Worship Initiative, Vol. 3",spotify:track:5NUSjjLmbSZGJGbT7SFPYZ,,,,clickrow,endplay,True,True,False,1708267476,False
2024-02-18T14:49:28Z,jujurazz,ios,287277,US,107.77.199.99,unknown,Who Am I,Casting Crowns,Casting Crowns,spotify:track:5VUQsLff8A3ruAyCdTxqzg,,,,clickrow,fwdbtn,True,True,False,1708267481,False
2024-02-18T14:49:29Z,jujurazz,ios,464,US,107.77.199.99,unknown,'Tis So Sweet To Trust In Jesus,Casting Crowns,Glorious Day: Hymns of Faith,spotify:track:68QjFdBRwqWSgfxRnEu9SZ,,,,fwdbtn,fwdbtn,True,True,False,1708267769,False
2024-02-18T14:53:37Z,jujurazz,ios,249081,US,107.77.199.99,unknown,Anchor,Harvest,Preachers,spotify:track:3x0qe3NytkaLKJvIQpQZFX,,,,fwdbtn,trackdone,True,False,False,1708267769,False
2024-02-18T14:56:53Z,jujurazz,ios,196933,US,107.77.199.99,unknown,'Tis So Sweet To Trust In Jesus,Casting Crowns,Glorious Day: Hymns of Faith,spotify:track:68QjFdBRwqWSgfxRnEu9SZ,,,,trackdone,trackdone,True,False,False,1708268016,False
2024-02-18T15:01:22Z,jujurazz,ios,271766,US,107.77.199.99,unknown,Great Is Thy Faithfulness,The Worship Initiative,"The Worship Initiative, Vol. 6",spotify:track:73ZGW3v5caUFBsHSkQQfpX,,,,trackdone,trackdone,True,False,False,1708268211,False
2024-02-18T15:05:18Z,jujurazz,ios,236600,US,107.77.199.99,unknown,Untitled Hymn (Come To Jesus),Chris Rice,Untitled Hymn: A Collection of Hymns,spotify:track:6yGkNN8IfqmQenroYW8GQ4,,,,trackdone,trackdone,True,False,False,1708268482,False
2024-02-18T15:06:04Z,jujurazz,ios,47013,US,107.77.199.99,unknown,Anchor,Harvest,Preachers,spotify:track:3x0qe3NytkaLKJvIQpQZFX,,,,trackdone,fwdbtn,True,True,False,1708268717,False
2024-02-18T15:06:05Z,jujurazz,ios,1044,US,107.77.199.99,unknown,O Come to the Altar (Live),Elevation Worship,Here As In Heaven,spotify:track:1lEk3U3MzbDeL5MNHkE9JU,,,,fwdbtn,fwdbtn,True,True,False,1708268765,False
2024-02-18T15:12:46Z,jujurazz,ios,401760,US,107.77.199.40,unknown,This I Believe (The Creed) - Live,Hillsong Worship,No Other Name,spotify:track:4Hrr4U80Rk1tWXlP8RFTAb,,,,fwdbtn,trackdone,True,False,False,1708268766,False
2024-02-18T15:13:08Z,jujurazz,ios,21670,US,107.77.199.40,unknown,Grave,Cochren & Co.,Don't Lose Hope,spotify:track:5maAhFnbY2RPPYcaCPB1Tb,,,,trackdone,fwdbtn,True,True,False,1708269165,False
2024-02-18T15:13:09Z,jujurazz,ios,1068,US,107.77.199.40,unknown,Nothing I Hold on to (Live),Will Reagan,Live at the Banks House,spotify:track:2orHAZyBJH5rbojtwPsztm,,,,fwdbtn,fwdbtn,True,True,False,1708269188,False
2024-02-18T15:15:57Z,jujurazz,ios,168800,US,107.77.199.40,unknown,Goodness of God / O Praise the Name,Mass Anthem,Waymaker Worship,spotify:track:1sEdGP1pQkX7TBYGGJFaxQ,,,,fwdbtn,trackdone,True,False,False,1708269189,False
2024-02-18T15:16:38Z,jujurazz,ios,41331,US,107.77.199.40,unknown,Springtime,Chris Renzema,Let the Ground Rest,spotify:track:0TmYlHDVP4gUTkUbl7AIsv,,,,trackdone,fwdbtn,True,True,True,1708269355,False
2024-02-18T15:20:47Z,jujurazz,ios,250840,US,107.77.199.40,unknown,Nothing But The Blood,Jadon Lavik,Moving On Faith,spotify:track:3KurZGEtXpHPy9PsYDoX0X,,,,fwdbtn,trackdone,True,False,True,1708269398,False
2024-02-18T15:21:04Z,jujurazz,ios,16807,US,107.77.199.40,unknown,As the Deer,Shane & Shane,Vintage,spotify:track:2G83Bi2pnml8ZEskoheM0Y,,,,trackdone,fwdbtn,True,True,True,1708269646,False
2024-02-18T15:25:27Z,jujurazz,ios,265066,US,107.77.199.99,unknown,How Deep The Father's Love For Us - Live,Austin Stone Worship,This Glorious Grace,spotify:track:3UxY5VuSOf38QgQNSDPgLr,,,,fwdbtn,trackdone,True,False,True,1708269664,False
2024-02-18T15:30:37Z,jujurazz,ios,311306,US,166.177.123.180,unknown,Man of Sorrows,Shane & Shane,The Worship Initiative,spotify:track:3eytMjOdgSIFEUBJP6dujB,,,,trackdone,trackdone,True,False,False,1708269927,False
2024-02-18T15:35:16Z,jujurazz,ios,279624,US,166.177.123.180,unknown,God Is Love,Chris Renzema,Let the Ground Rest,spotify:track:5WeJ2gDd1P4jjZYlzJkcXv,,,,trackdone,trackdone,True,False,False,1708270236,False
2024-02-18T15:38:11Z,jujurazz,ios,175960,US,166.177.123.180,unknown,What A Friend We Have In Jesus,Chris Rice,Untitled Hymn: A Collection of Hymns,spotify:track:1nsYAGD6eN6uNdXqpY7MM3,,,,trackdone,trackdone,True,False,False,1708270516,False
2024-02-18T15:42:24Z,jujurazz,ios,254383,US,166.177.123.180,unknown,Canvas And Clay,Pat Barrett,"Act Justly, Love Mercy, Walk Humbly",spotify:track:5LaPdqExTgYb7A1y7ZYTPX,,,,trackdone,trackdone,True,False,False,1708270691,False
2024-02-18T15:46:36Z,jujurazz,ios,253406,US,166.177.123.180,unknown,Be Thou My Vision (Lord You Are) [Acoustic],Shane & Shane,Hymns in the Round,spotify:track:73O5yQB96iucUM1EGwVNhK,,,,trackdone,trackdone,True,False,False,1708270944,False
2024-02-18T15:49:20Z,jujurazz,ios,164539,US,166.177.123.180,unknown,King of My Heart / Pieces / No Longer Slaves,Mass Anthem,Songs We Wish We Wrote,spotify:track:6860JFjrBxuDt3RsHeIWBz,,,,trackdone,trackdone,True,False,False,1708271196,False
2024-02-18T15:54:06Z,jujurazz,ios,287880,US,166.177.123.180,unknown,No Doubt About It,We The Kingdom,Holy Water,spotify:track:6MHSJQ84aH3hIdc3j30lXE,,,,trackdone,trackdone,True,False,False,1708271359,False
2024-02-18T15:57:53Z,jujurazz,ios,228330,US,166.177.123.180,unknown,Jesus Paid It All,The Worship Initiative,"The Worship Initiative, Vol. 5",spotify:track:1vxLrzkZv3VICnuuJoVDBH,,,,trackdone,trackdone,True,False,False,1708271646,False
2024-02-18T15:58:13Z,jujurazz,ios,20076,US,166.177.123.180,unknown,Who You Say I Am,Hillsong Worship,There Is More,spotify:track:0jBu6T5GgOekdHuXA5hVQM,,,,trackdone,endplay,True,True,False,1708271872,False
2024-02-18T15:58:17Z,jujurazz,ios,3134,US,166.177.123.180,unknown,Worthy of It All - Live,The Worship Initiative,"The Worship Initiative, Vol. 25",spotify:track:0adk2kXGdxRVILjoFUUeX4,,,,clickrow,endplay,False,True,False,1708271894,False
2024-02-18T15:58:18Z,jujurazz,ios,92,US,166.177.123.180,unknown,This Is Amazing Grace,Bethel Music,For The Sake of The World,spotify:track:3ExKJt4K8duUfEG49QWzPi,,,,clickrow,endplay,False,True,False,1708271898,False
2024-02-18T15:58:18Z,jujurazz,ios,0,US,166.177.123.180,unknown,Living Hope,Bethel Music,Living Hope,spotify:track:6CW9qtzZpHZ3o39BYlpU0x,,,,clickrow,endplay,False,True,False,1708271899,False
2024-02-18T16:00:30Z,jujurazz,ios,126502,US,166.177.123.180,unknown,Worthy of It All - Live,The Worship Initiative,"The Worship Initiative, Vol. 25",spotify:track:0adk2kXGdxRVILjoFUUeX4,,,,clickrow,logout,False,False,False,1708271899,False
2024-02-18T17:15:56Z,jujurazz,ios,194440,US,166.177.123.180,unknown,Coal,Dylan Gossett,Coal,spotify:track:4dtIxANFBU6CfhI9c2hf2g,,,,playbtn,trackdone,True,False,False,1708276349,False
2024-02-18T17:18:37Z,jujurazz,ios,162773,US,166.177.123.180,unknown,Nobody,Dylan Scott,Livin' My Best Life,spotify:track:2pxN8Z0hMuIjLQkbUYHyhY,,,,trackdone,trackdone,True,False,False,1708276554,False
2024-02-18T17:22:40Z,jujurazz,ios,244333,US,166.177.123.180,unknown,Fire Away,Chris Stapleton,Traveller,spotify:track:5j4hSQH0KaAc8f6cimnXIT,,,,trackdone,trackdone,True,False,False,1708276716,False
2024-02-18T17:26:12Z,jujurazz,ios,213493,US,166.177.123.180,unknown,You Should Probably Leave,Chris Stapleton,Starting Over,spotify:track:2UikqkwBv7aIvlixeVXHWt,,,,trackdone,trackdone,True,False,False,1708276959,False
2024-02-18T17:28:43Z,jujurazz,ios,152186,US,166.177.123.180,unknown,Sold (The Grundy County Auction Incident),John Michael Montgomery,John Michael Montgomery,spotify:track:0NLBwQBYJhEM9t3KAMPFVR,,,,trackdone,trackdone,True,False,False,1708277171,False
2024-02-18T17:32:03Z,jujurazz,ios,201493,US,166.177.123.180,unknown,That's What I Love About Sunday,Craig Morgan,My Kind Of Livin',spotify:track:2nKvLnpExkH7Mfc14c6a7H,,,,trackdone,trackdone,True,False,False,1708277321,False
2024-02-18T17:35:32Z,jujurazz,ios,210373,US,166.177.123.180,unknown,Prayed For You,Matt Stell,Everywhere But On,spotify:track:4j6GMcVcqZf1r0GDqMtYp6,,,,trackdone,trackdone,True,False,False,1708277521,False
2024-02-18T17:39:02Z,jujurazz,ios,211413,US,166.177.123.180,unknown,The Painter,Cody Johnson,Leather,spotify:track:5DQU4Fmdx7Hs7pwtcZMSTK,,,,trackdone,trackdone,True,False,False,1708277730,False
2024-02-18T17:42:25Z,jujurazz,ios,205000,US,166.177.123.180,unknown,Homegrown,Zac Brown Band,JEKYLL + HYDE,spotify:track:2kR18wsL3gvXRXdNE4dCGc,,,,trackdone,trackdone,True,False,False,1708277940,False
2024-02-18T17:46:13Z,jujurazz,ios,229533,US,166.177.123.180,unknown,God Gave Me You,Blake Shelton,Red River Blue,spotify:track:0w9LJae3sVlZlH2CnxTInF,,,,trackdone,trackdone,True,False,False,1708278144,False
2024-02-18T17:50:11Z,jujurazz,ios,239533,US,166.177.123.180,unknown,Where the Wild Things Are,Luke Combs,Gettin' Old,spotify:track:0eBFgRxyVSeuT4iyrbukdn,,,,trackdone,trackdone,True,False,False,1708278372,False
2024-02-18T18:44:37Z,jujurazz,ios,137130,US,166.170.46.14,unknown,Life's a Dance,John Michael Montgomery,Sold: The Atlantic Singles 1992 - 2000,spotify:track:6Q5XLz1eX6BTnJLutstUvi,,,,trackdone,logout,True,False,False,1708278610,False
2024-02-19T17:16:17Z,jujurazz,ios,311306,US,107.77.201.127,unknown,Man of Sorrows,Shane & Shane,The Worship Initiative,spotify:track:3eytMjOdgSIFEUBJP6dujB,,,,appload,trackdone,True,False,True,1708362667,False
2024-02-19T17:19:13Z,jujurazz,ios,176842,US,107.77.201.127,unknown,Build My Life / Living Hope,Mass Anthem,Waymaker Worship,spotify:track:7AdE9kc1MEzdEZwmSWIFl0,,,,trackdone,trackdone,True,False,True,1708362976,False
2024-02-19T17:19:26Z,jujurazz,ios,12440,US,107.77.201.127,unknown,Surrounded / See a Victory,Mass Anthem,Waymaker Worship,spotify:track:14dpcSyCB7ex1yFbiykeNY,,,,trackdone,fwdbtn,True,True,True,1708363152,False
2024-02-19T17:19:28Z,jujurazz,ios,1578,US,107.77.201.127,unknown,God Is Love,Chris Renzema,Let the Ground Rest,spotify:track:5WeJ2gDd1P4jjZYlzJkcXv,,,,fwdbtn,fwdbtn,True,True,True,1708363166,False
2024-02-19T17:22:23Z,jujurazz,ios,175960,US,107.77.201.127,unknown,What A Friend We Have In Jesus,Chris Rice,Untitled Hymn: A Collection of Hymns,spotify:track:1nsYAGD6eN6uNdXqpY7MM3,,,,fwdbtn,trackdone,True,False,True,1708363168,False
2024-02-19T17:22:39Z,jujurazz,ios,16510,US,107.77.201.127,unknown,Canvas And Clay,Pat Barrett,"Act Justly, Love Mercy, Walk Humbly",spotify:track:5LaPdqExTgYb7A1y7ZYTPX,,,,trackdone,fwdbtn,True,True,True,1708363341,False
2024-02-19T17:22:42Z,jujurazz,ios,3157,US,107.77.201.127,unknown,Be Thou My Vision (Lord You Are) [Acoustic],Shane & Shane,Hymns in the Round,spotify:track:73O5yQB96iucUM1EGwVNhK,,,,fwdbtn,fwdbtn,True,True,True,1708363359,False
2024-02-19T17:22:43Z,jujurazz,ios,1045,US,107.77.201.127,unknown,King of My Heart / Pieces / No Longer Slaves,Mass Anthem,Songs We Wish We Wrote,spotify:track:6860JFjrBxuDt3RsHeIWBz,,,,fwdbtn,fwdbtn,True,True,True,1708363362,False
2024-02-19T17:22:44Z,jujurazz,ios,1151,US,107.77.201.127,unknown,No Doubt About It,We The Kingdom,Holy Water,spotify:track:6MHSJQ84aH3hIdc3j30lXE,,,,fwdbtn,fwdbtn,True,True,True,1708363363,False
2024-02-19T17:26:31Z,jujurazz,ios,228330,US,107.77.201.127,unknown,Jesus Paid It All,The Worship Initiative,"The Worship Initiative, Vol. 5",spotify:track:1vxLrzkZv3VICnuuJoVDBH,,,,fwdbtn,trackdone,True,False,True,1708363364,False
2024-02-19T18:34:34Z,jujurazz,ios,9110,US,107.77.201.127,unknown,Who You Say I Am,Hillsong Worship,There Is More,spotify:track:0jBu6T5GgOekdHuXA5hVQM,,,,trackdone,logout,True,False,True,1708363590,False
2024-02-19T19:51:59Z,jujurazz,ios,3506,US,166.173.187.141,unknown,"When You Wish Upon a Star - From ""Disney 100""",Sara Bareilles,When You Wish Upon a Star,spotify:track:2xdvhChCtpYxyNApVJEUG1,,,,playbtn,endplay,True,True,False,1708372316,False
2024-02-19T19:54:42Z,jujurazz,ios,163893,US,166.173.187.141,unknown,You're Welcome,Dwayne Johnson,Moana,spotify:track:6U4VqEHy4n5VeiH4pQPL24,,,,clickrow,trackdone,True,False,False,1708372319,False
2024-02-19T19:57:56Z,jujurazz,ios,195146,US,166.173.187.141,unknown,Under the Sea,Samuel E. Wright,The Little Mermaid Special Edition,spotify:track:6oYkwjI1TKP9D0Y9II1GT7,,,,trackdone,trackdone,True,False,False,1708372481,False
2024-02-19T20:01:29Z,jujurazz,ios,214373,US,166.173.187.141,unknown,Part of Your World,Halle,The Little Mermaid,spotify:track:5UK5ZeUAzy3Am4VeU6ouV8,,,,trackdone,trackdone,True,False,False,1708372674,False
2024-02-19T20:03:02Z,jujurazz,ios,93204,US,166.173.187.141,unknown,U Know What's Up,4*TOWN (From Disney and Pixar’s Turning Red),Turning Red,spotify:track:0d83zVs3OmdjrhfoAxg1dE,,,,trackdone,fwdbtn,True,True,False,1708372887,False
2024-02-19T20:05:29Z,jujurazz,ios,148133,US,166.173.187.141,unknown,He Mele No Lilo,Mark Keali'i Ho'omalu,Lilo & Stitch,spotify:track:3G9ZnSjGYyHx7e221v0qse,,,,fwdbtn,trackdone,True,False,False,1708372982,False
2024-02-19T20:08:12Z,jujurazz,ios,163121,US,166.173.187.141,unknown,It's All Right,Jon Batiste,Soul,spotify:track:4gzwK4RdSK9M43vPY68J2Y,,,,trackdone,fwdbtn,True,True,False,1708373127,False
2024-02-19T20:08:14Z,jujurazz,ios,2856,US,166.173.187.141,unknown,"When Can I See You Again? - From ""Wreck-It Ralph""/Soundtrack Version",Owl City,Wreck-It Ralph,spotify:track:5ZkAx8zjLiSs1nMmBwJoZS,,,,fwdbtn,fwdbtn,True,True,False,1708373292,False
2024-02-19T20:10:58Z,jujurazz,ios,163375,US,166.173.187.141,unknown,"When She Loved Me - From ""Toy Story 2"" / Soundtrack Version",Sarah McLachlan,Toy Story Favorites,spotify:track:780W6YW5HFANQLR77Owern,,,,fwdbtn,fwdbtn,True,True,False,1708373294,False
2024-02-19T20:12:28Z,jujurazz,ios,89652,US,166.173.187.141,unknown,We Don't Talk About Bruno,Carolina Gaitán,Encanto,spotify:track:52xJxFP6TqMuO4Yt0eOkMz,,,,fwdbtn,fwdbtn,True,True,False,1708373458,False
2024-02-19T20:12:28Z,jujurazz,ios,69,US,166.173.187.141,unknown,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",Imagine Dragons,Origins,spotify:track:2bzitsPcImYC6DZWvvLCQi,,,,fwdbtn,fwdbtn,True,True,False,1708373548,False
2024-02-19T20:15:50Z,jujurazz,ios,202986,US,166.173.187.141,unknown,I Just Can't Wait to Be King,JayDon,The Lion King,spotify:track:2xUdYfY3LpJb4Iv37RypnO,,,,fwdbtn,trackdone,True,False,False,1708373548,False
2024-02-19T20:18:36Z,jujurazz,ios,167200,US,166.173.187.141,unknown,When You Wish Upon a Star,Cliff Edwards,Pinocchio,spotify:track:1WrPa4lrIddctGWAIYYfP9,,,,trackdone,fwdbtn,True,True,False,1708373748,False
2024-02-19T20:21:02Z,jujurazz,ios,146053,US,166.173.187.141,unknown,A Girl Worth Fighting For,Lea Salonga,Mulan,spotify:track:3wjgPeXocinhLyPL37p70e,,,,fwdbtn,trackdone,True,False,False,1708373916,False
2024-02-19T20:23:32Z,jujurazz,ios,151106,US,166.173.187.141,unknown,A Little More,Jessica Darrow,A Little More,spotify:track:3iQyxNq8TnhYimIMrKbEwa,,,,trackdone,fwdbtn,True,True,False,1708374060,False
2024-02-19T20:23:34Z,jujurazz,ios,1695,US,166.173.187.141,unknown,Kiss the Girl - Remastered 2014,Samuel E. Wright,Walt Disney Records The Legacy Collection: The Little Mermaid,spotify:track:75VAFZAhvPSw1euEHg1fQU,,,,fwdbtn,fwdbtn,True,True,False,1708374212,False
2024-02-19T20:23:35Z,jujurazz,ios,1137,US,166.173.187.141,unknown,What's This?,Danny Elfman,Nightmare Before Christmas Special Edition,spotify:track:3fytQQcjEOWXlvI9BDXVcK,,,,fwdbtn,fwdbtn,True,True,False,1708374214,False
2024-02-19T20:23:37Z,jujurazz,ios,2229,US,166.173.187.141,unknown,Honor To Us All,Lea Salonga,Mulan,spotify:track:78EMhiyAcalWWtnpk20Eoo,,,,fwdbtn,fwdbtn,True,True,False,1708374215,False
2024-02-19T20:23:39Z,jujurazz,ios,2020,US,166.173.187.141,unknown,Dig a Little Deeper,Jenifer Lewis,The Princess and the Frog,spotify:track:7kh64k3P9Fk4EsA6vOdwmj,,,,fwdbtn,fwdbtn,True,True,False,1708374217,False
2024-02-19T20:23:47Z,jujurazz,ios,7407,US,166.173.187.141,unknown,The Place Where Lost Things Go,Emily Blunt,Mary Poppins Returns,spotify:track:6BK8BcFxMFr3JVUaAOZsYC,,,,fwdbtn,fwdbtn,True,True,False,1708374219,False
2024-02-19T20:25:51Z,jujurazz,ios,124733,US,166.173.187.141,unknown,"Love Is an Open Door - From ""Frozen""/Soundtrack Version",Kristen Bell,Frozen,spotify:track:3IPnBzGRMg6BfViFxxa0Gq,,,,fwdbtn,trackdone,True,False,False,1708374227,False
2024-02-19T20:26:40Z,jujurazz,ios,50428,US,166.173.187.141,unknown,Nobody Like U,4*TOWN (From Disney and Pixar’s Turning Red),Turning Red,spotify:track:4bV5sf2B4hWBBd5HQ8S7KB,,,,trackdone,fwdbtn,True,True,False,1708374349,False
2024-02-19T20:29:25Z,jujurazz,ios,165186,US,166.173.187.141,unknown,Beauty and the Beast,Angela Lansbury,Beauty And The Beast (Special Edition),spotify:track:4dhPM05Kr49JbsvPwGROnJ,,,,fwdbtn,trackdone,True,False,False,1708374400,False
2024-02-19T20:31:15Z,jujurazz,ios,111452,US,166.173.187.141,unknown,When I Am Older,Josh Gad,Frozen 2,spotify:track:1Tt7zr1yDbKbT8L4jzSZ74,,,,trackdone,trackdone,True,False,False,1708374563,False
2024-02-19T20:31:52Z,jujurazz,ios,37369,US,166.173.187.141,unknown,I Can't Let You Throw Yourself Away,Randy Newman,Toy Story 4,spotify:track:7tSODhfDkv0JEhkSMYSIBS,,,,trackdone,fwdbtn,True,True,False,1708374673,False
2024-02-19T20:31:54Z,jujurazz,ios,1927,US,166.173.187.141,unknown,Dos Oruguitas,Sebastian Yatra,Encanto,spotify:track:5rohUzwEoRsUvAA1Bf3DLo,,,,fwdbtn,fwdbtn,True,True,False,1708374712,False
2024-02-19T20:32:10Z,jujurazz,ios,16230,US,166.173.187.141,unknown,Where You Are,Christopher Jackson,Moana,spotify:track:2bwSCIuNtVrQPVddCi8sOW,,,,fwdbtn,endplay,True,True,False,1708374714,False
2024-02-19T20:36:18Z,jujurazz,ios,249360,US,166.173.187.141,unknown,Islands in the Stream,Dolly Parton,Dolly,spotify:track:4mnOVRRXsaqg9Nb041xR8u,,,,clickrow,trackdone,True,False,False,1708374730,False
2024-02-19T20:40:34Z,jujurazz,ios,257733,US,166.173.187.141,unknown,Walking In Memphis,Lonestar,Simply The Hits,spotify:track:3c9WJhG3QvTtHmwKb5wz3i,,,,trackdone,trackdone,True,False,True,1708374977,False
2024-02-19T20:43:13Z,jujurazz,ios,161533,US,166.173.187.141,unknown,Jolene,Dolly Parton,Jolene,spotify:track:2SpEHTbUuebeLkgs9QB7Ue,,,,trackdone,trackdone,True,False,False,1708375233,False
2024-02-19T20:44:35Z,jujurazz,ios,81235,US,166.173.187.141,unknown,Whose Bed Have Your Boots Been Under? - Radio Edit / Remastered 2023,Shania Twain,Greatest Hits,spotify:track:5mf2zOGnK1fr54nezMPYnU,,,,trackdone,fwdbtn,True,True,False,1708375393,False
2024-02-19T20:45:15Z,jujurazz,ios,39682,US,166.173.187.141,unknown,Me and Little Andy,Dolly Parton,Greatest Hits,spotify:track:2FrJp9qhis44d3vBUNBsNq,,,,fwdbtn,endplay,True,True,False,1708375475,False
2024-02-19T20:45:19Z,jujurazz,ios,3947,US,166.173.187.141,unknown,Sold (The Grundy County Auction Incident),John Michael Montgomery,John Michael Montgomery,spotify:track:0NLBwQBYJhEM9t3KAMPFVR,,,,clickrow,endplay,True,True,False,1708375515,False
2024-02-19T20:45:51Z,jujurazz,ios,32229,US,166.173.187.141,unknown,Down from Dover,Dolly Parton,The Fairest of Them All,spotify:track:6rvnIFtbi6OD4pNWHL0ur0,,,,clickrow,endplay,True,True,False,1708375519,False
